SNO,TWEET_TEXT,label_ps
977935,"@TheSoulbrother Good find. Just found gas in Polk, but no ice, or traffic lights",0
978156,Anyone know where there's gas in Naples?,1
979043,"I finally got gas today, wifi &amp; my 1st croquetta post-Irma ?? honestly a good day (metro issues aside)",1
979761,"Dead Waters is unreal! We audibly gasped when we got our first look at the facade. Shortest house so far, but just because each room is huge",0
979876,"you want to raise gas prices? sure okay
raise the cost of water? ya i get that
want to charge more for hot cheetos? no fuckin way",1
979978,So happy that I finally found gas,1
980223,*straight gas https://t.co/pjNtzJ4sDS,0
981769,how am i supposed to ride around and be depressed in my car listening to music with the gas prices so high?,1
983425,I CANNOT believe Georgia. blocking all exits and rest stops on I95?! Praying I make it to FL with the little gas I have left. sad.,0
983440,Got gas didn't have to be in no line ??,0
983659,@MannyM83 Exactly. We never lost water and mom has a gas cooktop and gas water heater so we weren't exactly roughing it,0
983981,when them academic probation GPA gas prices coming back? ????,1
984039,@georgiagov sad driving through your state on I95 to see your lack of southern hospitality. reserving gas for locals only? wow.,1
984398,People at my job be jocking no gas,0
984402,@ruega_por_ella *gasp*,0
984635,They charging 2.89 for a gallon of regular gas,1
985269,When you hit the Gas and the gas hit back https://t.co/x6rf9egwrE,0
986550,"No fast food I've seen is open, gas stations open are minimal and longer lines than you can imagine. This is craziness!",1
986611,There's gas people!!!!!,0
986890,"Watch em pour gasoline and burnout all of your bridges... You sunk the friendship, something you got to live w/",0
987738,@realDonaldTrump please Mr. President as a field healthcare provider we need a supply of gas in order to reach our patients in their homes.,1
988330,"Ok the hurricane is over for now, can you bring down premium gas pls??? Tired paying a whole dollar more when it used to be 50 cents",1
988366,Any gas stations open I. Fort Lauderdale?,1
988514,"North Florida is nuts, seen a butt naked child, a child peeing in the bushes and another child projectile vomit all at the same gas station",0
988528,Any gas stations open in Fort Lauderdale?,0
988764,@crapface666666 @gasoiid @MeleeMax @statuesxo @palettess Haha Tote Life ????,0
988808,There is no joke people sleeping at the sams club gas station pumps  right now ...,1
988968,But other than that our whole city took no damages. Just an old abandoned gas station got fucked up but that's it,0
990009,"Hi Naples friends, I only have 9 miles of gas left and limited stations open/3 hour lines I won't make it. If anyone has an extra gallon",1
990011,Heading home. I-4 going west no delays. Plenty of gas available. #irma #traffic #florida #i4 #naples #grateful #FloridaStrong #scott,0
990054,@POTUS don't visit SW FL.we hv suffered enough hot air &amp; destruction.Don't inflict more.Dont clog r roads &amp;waste gas we need.u r notwelcome!,0
991045,?? do you still have gas bae? ????,0
991142,Everyone is Naples is complaining about how they have to wait in line for gas.. at least y'all have your power back ?????????,1
992155,I will put my daughter over not having a heat stroke and sweating than gas !!,0
993434,"@MotherOfIncest """"""""You tryna smoke bruh?, I got dat  gas"""""""" ???????",0
993507,Drove an hour to I-4 to find some gas without long lines. Found it. Had to stop a couple more times to find ice. SERENITY NOW!!,0
995966,Bring gas. Parachute it over #gnv https://t.co/8eUD2RIxiO,1
996743,my barbershop be smellin like straight gas,0
997588,I got gas https://t.co/YUtcDiyZwU,0
998316,The only person I'm calling is the local gas station to see if they got 300 packs of rillos https://t.co/uryGzoc80n,0
998356,I just audibly gasped. #SoExcited https://t.co/XEGi4jXe6p,0
999887,"Good news: we got a generator+window Ac. Bad news: hubby tripped mud getting generator ofd truck, gashed head. #IrmaRecovery to the ER we go",0
1000297,I feel like when I have half a tank left of gas it goes by much faster than it being full. Please say it's not only my car that does this?,0
1000646,gas station wine boooooi,0
1001533,This is that mother loving gassss !!! https://t.co/DIENxCfziY,0
1005103,when the gas prices are higher than your gpa..,1
1006680,"""""""""Do you know where I could get some gasss?"""""""" https://t.co/xi7NRMfkKJ",1
1006960,When you holding the whole gas station line up for some cents .. ????????????????????????????????????? https://t.co/ZW3tUV4G38,1
1007097,Taking my husband to the ER atter he gashed his for head open tripping in the mud&amp; total darkness. #IrmaRecovery #IrmaAftermath #Irmageddon,0
1007378,@Marie_Moreland @gass_tori Same ????,0
1008059,My recent cartridge taste so gassy.. ??,0
1008106,@TheBloodShow @bitteraintsweet cars are lame ?? but i really want a vehicle that runs on gas and has enough room to comfortably seat 4-5??????,0
1008646,I swear the gas I got is some water gas,0
1008717,I normally don't lose that much of gas,0
1008926,Way better they be gassing target like shit https://t.co/gFwqmfDFTl,0
1009394,I wonder who up and got gas ??,0
1009963,@MyNews13 @gpallone13 They made a possum out while waiting in the gas lines,1
1012296,"3.5 hours later, still no gas. #HurricaneIrmaAftermath #NaplesFlorida https://t.co/6sIdwYsR4q",1
1013906,When #gaston makes #belle swoon long enough for a photo op.ã https://t.co/kVMLCdaGsO,0
1014129,Ass gasms gets me. LOL https://t.co/4hHjQJ6DOM,0
1014382,@thegoon_life lol that gas station story was the truth I swear it ??,0
1014928,"I am WIREDDDDD...that drive from SC was long, but the Red Bull I drank after our last stop for gas has me wide awake ??",0
1017010,@realDonaldTrump help us no power no water &amp; no gas #IrmaRecovery .can't open our business to pay our bills #Naples #needhelp,1
1017015,"I can't wait for things to go back to normal, no gas , hour lines for food &amp; no power",1
1017070,@realDonaldTrump we need so help here please - no gas no water no electricity #IrmaRecovery no business can open operate- give us tax cuts,1
1017269,@realDonaldTrump please get us some help in Naples today -no power gas or water - how can we run  business to pay taxes - #IrmaRecovery,1
1017547,I need gas,0
1017608,This man bought my stuff at the gas station for me because I held he door open for him. KINDNESS STILL EXISTS PEOPLE.,0
1017892,This is so ridiculous waking up at 5 just to get in line for gas and then we still have to wait till they open the gas station ?????????,1
1017922,"Shame on @depechemode for not cancelling their show in Miami.  We have no food, no water, and no gas to get to the show.  You lost a fan",1
1018106,We're making our way down the Keys with a truck full of water and gasoline for #KeyWest https://t.co/JCDVtNMH3u #irma #keywestrecovery,1
1018118,Finally found gas that didn't require a 45 min wait.,1
1018428,@CircleKStores and @marathon on 200 at I75 in #Ocala have gas with no lines #HurricaneIrmaAftermath,1
1018629,Taking another gamble on gas this morning. Con: station is closed. Pro: I'm first in line IF a fuel truck shows. #QuarterTank #Irmagerd,1
1018704,Why are gas pumps not opening until 8?  They have the gas.  Come on @NaplesPolice pull it together.  This is not a game.,0
1018724,"Also, this curfew ends at 6am, yet the line for gas at Wawa is from Radio to Golden Gate on Livingston. K.",1
1019118,I'm really up at this time to be in line for gas ?? #WhatIsLife,1
1019338,"Line for gas starts here. (@ Williams Rd &amp; US 41 in Bonita Springs, FL) https://t.co/swR3zXrUkF https://t.co/HDAvqq4Ugi",1
1019427,Honestly why am I wasting gas to go all the way to UT for a 40min video I can watch at home....,0
1020018,The Mobil on old cutler has gas and no line rn.,1
1020265,"@paulkrugman Trump car sales... why yes, this Hummer gets better gas mileage than a Prius!",0
1020482,@FLGovScott driving through Naples. It's amazing how many gas stations are still not open. Visa operators have a duty to open ASAP,1
1021177,Leaving at 11AM this morning on a road trip to DC for the Nats/Dodgers series. Hope l-95 has plenty of gas along the way #roadTrip,0
1021320,@CastronovoShow how convenient that some #gasstations only have #premiumgas at their ??,1
1022835,"Circle K on Homestead in Lehigh just got a gas truck
8:16a.m 9/14",0
1022844,This gas pump is a joke ??,0
1022878,The nearest gas station is going to be forever away IF THEY CLOSE THE MOTORMATE ON 80. This SUCKS.,0
1022978,Still in line for gas ??,1
1023147,Patiently waiting for these gas prices to go down ??,1
1023156,I love it when someone pumps my gas.,0
1023216,Prove yourself. Every damn day. Never let your foot off the gas pedal. There will always be someone who is coming for you #PedalToTheMedal,0
1023327,The women down here are painfully opportunistic. That woman just got that gas station to price gauge during the hurricane and sell snacks.,0
1023999,"but Walmart (in LaBelle), the Shell on 29 and Marathon have gas also",1
1024555,_GeneratorÓ #florida #irma #nopower #hollywood #gasoline @ Hogwash Assembly Area #3 https://t.co/cZgkVj9VEj,0
1024630,"The Pilot off 75, exit 358, hwy 326, in Ocala has gas! No wait!",1
1024878,?? one of my neighbors is asking to siphon gas out of our vehicles for his second generator because his house is getting hot? #throatpunch ??,0
1025895,"I got 1 2 3 4 5 6 7 8...
Bitches in front of me for gas",0
1026144,"I got 1 2 3 4 5 6 7 8...
Cars in front of me for gas",0
1026211,"first off, if i was with my man i wouldn't be pumping my gas... But you would've had me FUCKED UP FR ???? https://t.co/XcZSqU0owD",0
1026413,"Iikeee,,, bihhh U can call me whateva. Las night he said -Ur fine as fuckkkk, come Hereeee . And I swear I felt my head fillin up w hot gas",0
1027417,Bet this nigga ant bust in here talkin bout let's gas up ?? nigga it's too early .,0
1028107,"@POTUS Please help Floridians not enough gas ,food and water to go around.Tampa mayor fed just one""""""""project""""""""Also too hot down here.",1
1028116,How long does a gas line with 8 people in front of you take..Think we're going to be here for a while. https://t.co/D1wRCP7sVM,1
1028266,Then we went almost all west palm trying to find some milk shake and we ended up at the gas station getting snacks ???????????,0
1028378,"@Speedway has the best perks of all gas stations! I love the rewards. Thanks for gassing me up during #HurricaneIrmaAftermath 
#Florida",0
1028884,Got to the pump just before the station ran out of gas! https://t.co/Myk2HahQxQ,1
1028906,where is there gas in Miami Lakes,1
1029936,"I found gas at the Lauderdale by the Sea Speedway station.
#findgas #irma #954strong https://t.co/N6xlSfqGxa",1
1030865,These GPA looking gas prices gotta go.  Gas $3.89.,1
1031081,Never ever take your foot off the gas. https://t.co/b7Npct0ojD,0
1031505,"Reading on Facebook from friends who evacuated only to find traffic jams &amp; gas shortages  --- so glad I chose to stay home,  ??????????",1
1033330,Happy asf I don't have to get gas since I left my car on full for the hurricane ??,0
1034328,"Lightmen gassing up. @ Deltona, Florida https://t.co/qMykQvrN8w",0
1035169,I got gas but thanks everyone ??,0
1035262,@Ajlaaa_S I work at USA Today in ft Myers and I'm at the Naples office b/c of gas office and I'm just waiting for him to walk in ??,0
1035371,Finally got gas near my house. Filling up!,0
